conversation_ID,utterance_ID,speaker,text,emotion
59,6,Ross,Kinda ... spooky without any lights .,fear
59,7,Joey,Bwah ... hah ... hah !,joy
59,8,Ross,"OK , guys , guys ? I have the definitive one . Mwwwooooo ... hah ... hah ...",joy
59,9,Ross,Oh ... oh ... oh .,neutral
59,10,Joey,"Hey Ross . This probably is not the best time to bring it up , but you have to throw a party for Monica .",neutral
60,1,Jill,"Well , this has been fun .",neutral
60,2,Chandler,"Yes . Yes , thanks for letting me use your phone ... and for saving my life .",joy
60,3,Jill,"Well , goodbye Chandler . I had a great blackout . See you .",neutral
60,4,Chandler,"Hi , um , I am account number 7143457 .",neutral
60,5,Chandler,"And , uh , I do not know if you got any of that , but I would really like a copy of the tape .",neutral
61,1,Chandler,Dehydrated Japanese noodles under fluorescent lights ... does it,neutral
61,2,Shelley,"Question . You are not dating anybody , are you , because I met somebody who would be perfect for you .",neutral
61,3,Chandler,"Ah , yee , perfect might be a problem . Had you said co ... dependent , or self ... destructive ...",neutral
61,4,Shelley,Do you want a date Saturday ?,neutral
61,5,Chandler,Yes please .,neutral
61,6,Shelley,"Okay . He is cute , he is funny , he is ...",neutral
61,7,Chandler,He is a he ?,surprise
61,8,Shelley,Well yeah !,surprise
61,9,Shelley,... Oh God .,fear
61,10,Shelley,"I ... just ... I thought ... Good , Shelley .",anger
61,11,Shelley,I am just gonna go flush myself down the toilet now ...,disgust
61,12,Shelley,"Okay , goodbye ...",disgust
63,1,Ross,"So , uh , how she doing ?",sadness
63,2,Aunt Lillian,The doctor says it is a matter of hours .,sadness
63,3,Monica,"How ... how are you , Mom ?",sadness
63,4,Mrs. Geller,"Me ? I am fine , fine . I am glad you are here . ... What with your hair ?",anger
63,5,Monica,What ?,surprise
63,6,Mrs. Geller,What different ?,surprise
63,7,Monica,Nothing .,neutral
63,8,Mrs. Geller,"Oh , maybe that is it .",neutral
63,9,Monica,"She is unbelievable , our mother is ...",anger
63,10,Ross,"Okay , relax , relax .",neutral
63,11,Ross,"We are gonna be here for a while , it looks like , and we still have boyfriends and your career to cover .",neutral
63,12,Monica,Oh God !,surprise
63,13,Monica,The fuzzy little mints at the bottom of her purse .,neutral
63,14,Ross,Oh !,surprise
63,15,Ross,"... Yeah , they were gross .",disgust
63,16,Ross,"Oh , you know what I loved ?",joy
63,17,Ross,Her Sweet n Los .,joy
63,18,Ross,How she was always stealing them from ... from restaurants .,joy
63,19,Mr. Geller,"Not just restaurants , from our house .",neutral
66,1,Rachel,"Hey , who this little naked guy ?",surprise
66,2,Ross,That little naked guy would be me .,neutral
66,3,Rachel,"Aww , look at the little thing .",surprise
66,4,Chandler,Who are those people ?,surprise
66,5,Ross,Got me .,surprise
66,6,Monica,"Oh , that is Nana , right there in the middle . Me and the gang at Java Joe .",neutral
66,7,Rachel,"Wow , Monica , you look just like your grandmother . How old was she there ?",surprise
66,8,Monica,"Let see , 1939 ... yeah , 24 , 25 ?",neutral
66,9,Ross,Looks like a fun gang .,neutral
66,10,Joey,"Ooh , look ... look ... look ... look ... look ! I got Monica naked !",joy
68,1,Susan,"Yeah , all the time . I want the baby to know my voice .",neutral
68,2,Ross,"Do you uh , do you talk about me ?",neutral
68,3,Susan,"Yeah , yeah , all the time .",neutral
68,4,Ross,Really ?,surprise
68,5,Susan,"But um , we just refer to you as Bobo the Sperm Guy .",neutral
69,1,Joey,We did ?,neutral
69,2,Monica,You owe me 20 bucks .,joy
69,3,Rachel,Thank you . Thank you so much !,joy
69,4,Monica,"Chandler , here you go , got your traditional Thanksgiving feast , you got your tomato soup , your grilled cheese fixin , and your family size bag of Funyuns .",neutral
69,5,Rachel,"Wait , wait , Chandler , this is what you are havin for Thanksgiving dinner ?",surprise
69,6,Rachel,"What , what , what is it with you and this holiday ?",anger
69,7,Chandler,"All right , I am nine years old .",neutral
69,8,Ross,"Oh , I hate this story .",sadness
69,9,Chandler,We just finished this magnificent Thanksgiving dinner .,neutral
69,10,Chandler,"I have ... and I remember this part vividly ... a mouthful of pumpkin pie , and this is the moment my parents choose to tell me they are getting divorced .",sadness
69,11,Rachel,Oh my god .,surprise
69,12,Chandler,Yes . It is very difficult to appreciate a Thanksgiving dinner once you have seen it in reverse .,sadness
70,1,Monica,"What , Phoebe , did you whip the potatoes ? Ross needs lumps !",anger
70,2,Phoebe,"Oh , I am sorry , oh , I just , I thought we could have them whipped and then add some peas and onions .",sadness
70,3,Monica,Why would we do that ?,surprise
70,4,Phoebe,"Well , cause then they would be like my mom used to make them , you know , before she died .",sadness
70,5,Monica,"Ok , three kinds of potatoes coming up .",neutral
70,6,Rachel,"Ok , good ... bye you guys . Thanks for everything .",joy
70,7,Rachel,"Oh , sorry ! Oh , sorry !",surprise
70,8,Chandler,The most unbelievable thing has happened . Underdog has just gotten away .,surprise
70,9,Joey,The balloon ?,neutral
70,10,Chandler,"No , no , the actual cartoon character .",neutral
70,11,Chandler,Of course the balloon .,neutral
70,12,Chandler,"It is all over the news . Right before he reached Macy , he broke free and was spotted flying over Washington Square Park . I am going to the roof , who with me ?",neutral
70,13,Rachel,"I can not , I gotta go .",sadness
70,14,Chandler,Come on . An 80 ... foot inflatable dog let loose over the city . How often does that happen ?,surprise
70,15,Phoebe,Almost never .,neutral
70,16,Monica,Got the keys ?,neutral
70,17,Rachel,Ok .,neutral
72,1,Phoebe,"Come on , you know , Thanksgiving . Ooh , you got the bigger half . What would you wish for ?",joy
72,2,Joey,The bigger half .,neutral
72,3,Chandler,I would like to propose a toast .,joy
72,4,Chandler,"Little toast here , ding ding .",joy
72,5,Chandler,"I know this is not the kind of Thanksgiving that all of you all planned , but for me , this has been really great , you know , I think because it did not involve divorce or projectile vomiting .",joy
72,6,Chandler,"Anyway , I was just thinking , I mean , if you would gone to Vail , and if you guysd been with your family , if you did not have syphilis and stuff , we would not be all together , you know ?",joy
72,7,Chandler,So I guess what I am trying to say is that I am very thankful that all of your Thanksgivings sucked .,joy
72,8,All,That is so sweet .,joy
72,9,Ross,"And hey , here is to a lousy Christmas .",joy
72,10,Rachel,And a crappy New Year .,joy
72,11,Chandler,"Here , here !",joy
73,1,Ross,"Okay , look , he is not gonna hurt them , right ?",neutral
73,2,Monica,Do you always have to bring him here ?,anger
73,3,Ross,I did not wanna leave him alone .,neutral
73,4,Ross,Alright ?,neutral
73,5,Ross,We ... we had our first fight this morning .,neutral
73,6,Ross,I think it has to do with my working late .,neutral
73,7,Ross,"I said some things that I did not mean , and he ... he threw some faeces ...",neutral
73,8,Chandler,"You know , if you are gonna work late , I could look in on him for you .",neutral
73,9,Ross,"Oh , that would be great !",joy
73,10,Ross,"Okay , but if you do , make sure it seems like you are there to see him , okay , and you are not like doing it as a favour to me .",neutral
73,11,Chandler,"Okay , but if he asks , I am not going to lie .",neutral
75,1,Phoebe,Do you think they have yesterday daily news ?,neutral
75,2,Monica,Why ?,surprise
75,3,Phoebe,"Just wanna check my horoscope , see if it was right .",neutral
75,4,Monica,"Oh my God . Phoebe . Do not look now , but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression .",surprise
75,5,Phoebe,"Where ? Ooh , come to Momma .",joy
75,6,Monica,"He is coming . Be cool , be cool , be cool .",joy
75,7,Phoebe,We should do something . Whistle .,neutral
75,8,Monica,We are not going to whistle .,anger
75,9,Phoebe,"Come on , do it .",neutral
75,10,Monica,No !,anger
75,11,Phoebe,Do it !,joy
75,12,Monica,No !,anger
75,13,Phoebe,Do it do it do it !,joy
75,14,Monica,Woo ... woo !,joy
75,15,Phoebe,I can not believe you did that !,surprise
76,1,Chandler,Are there no conscious men in the city for you two ?,sadness
76,2,Monica,He does not have anyone .,neutral
76,3,Phoebe,"Yeah , we ... we feel kinda responsible .",neutral
76,4,Joey,I can not believe you said woowoo . I do not even say woowoo .,disgust
76,5,Rachel,"Oh , she is coming up ! She is coming up !",joy
76,6,Jay Leno,"Folks , when we come back we will be talking about her new book , Euphoria Unbound : the always interesting Nora Tyler Bing .",neutral
76,7,Jay Leno,You might wanna put the kids to bed for this one .,neutral
76,8,Chandler,"You know , we do not have to watch this . Weekend At Bernie is on Showtime , HBO , and Cinemax .",neutral
76,9,Rachel,"No way , forget it .",joy
76,10,Joey,"C mon , she is your mom !",anger
76,11,Chandler,"Exactly . Weekend At Bernie ! Dead guy getting hit in the groin twenty , thirty times !",joy
76,12,Rachel,"Chandler , I gotta tell you , I love your mom books ! I love her books ! I cannot get on a plane without one ! I mean , this is so cool !",joy
76,13,Chandler,"Yeah , well , you would not think it was cool if you are eleven years old and all your friends are passing around page 79 of Mistress Bitch .",disgust
76,14,Ross,"C mon , Chandler , I love your mom . I think she is a blast .",joy
77,1,Monica,"Let see . Congress is debating a new deficit reduction bill ... the mayor wants to raise subway fares again ... the high today was forty ... five ... and ... oh , teams played sports .",neutral
77,2,Phoebe,What about Glen ? He could be a Glen .,neutral
77,3,Monica,Nah ... not ... not special enough .,neutral
77,4,Phoebe,Ooh ! How about Agamemnon ?,neutral
77,5,Monica,Waaay too special .,neutral
78,1,Ross,"Well , not playing raquetball !",surprise
78,2,Joey,He forgot to leave his grip size !,surprise
78,3,Ross,He did not get the goggles !,surprise
78,4,Rachel,"Well , sounds like you two have issues .",neutral
78,5,Rachel,"Goodbye , baby .",neutral
78,6,Paolo,"Ciao , bela .",neutral
78,7,Ross,Do they wait for me to do this ?,anger
78,8,Joey,So are you gonna tell him ?,neutral
78,9,Ross,I am not gonna tell him . Why would I tell him ?,neutral
78,10,Joey,"How about cause if you do not , his mother might .",neutral
78,11,Monica,What are you guys doing here ?,surprise
78,12,Joey,Uhhhh ... he is not even wearing a jockstrap !,surprise
78,13,Monica,... What did I ask ?,neutral
80,1,Chandler,"Ok , so it is just because it was my table , I have to buy a new one ?",anger
80,2,Joey,That is the rule .,neutral
80,3,Chandler,"What rule ? There is no rule , if anything , you owe me a table !",anger
80,4,Joey,How would you get to that ?,anger
80,5,Chandler,"Well , I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio .",anger
80,6,Joey,You knew about that ?,surprise
80,7,Chandler,"Well , let just say the impressions you made in the butter left little to the imagination .",disgust
80,8,Joey,"Ok , ok , How about if we split it ?",neutral
80,9,Chandler,"What do you mean , like , buy it together ?",neutral
80,10,Joey,Yeah .,neutral
80,11,Chandler,You think we are ready for something like that ?,neutral
80,12,Joey,Why not ?,neutral
80,13,Chandler,"Well , it is a pretty big commitment , I mean , what if one of us wants to move out ?",neutral
80,14,Joey,"Why , are you moving out ?",surprise
80,15,Chandler,I am not moving out .,neutral
80,16,Joey,You would tell me if you were moving out right,fear
80,17,Chandler,"Yeah , yeah , it is just that with my last roommate Kip ...",neutral
80,18,Joey,"Aw , I know all about Kip !",anger
80,19,Chandler,"It is just that we bought a hibachi together , and then he ran off and got married , and things got pretty ugly .",anger
80,20,Joey,"Well , let me ask you something , was Kip a better roommate than me ?",sadness
80,21,Chandler,"Aw , do not do that",sadness
81,1,Rachel,"I can not believe you do not want to know . I mean , I could not not know , I mean , if , if the doctor knows , and Carol knows , and Susan knows ...",surprise
81,2,Monica,And Monica knows ...,neutral
81,3,Ross,"Wha , heh , how could you know , I do not even know !",surprise
81,4,Monica,"Carol called me to thank me for the lasagna , I asked , she told me .",neutral
81,5,Joey,So what it gonna be ?,joy
81,6,Ross,"Wait ... oh ... hey ... huh , oh great now he knows , and I do not know !",anger
81,7,Monica,"I am sorry , I am just excited about being an aunt !",joy
81,8,Joey,Or an uncle ...,neutral
81,9,Chandler,Hey Phoebe !,neutral
81,10,Rachel,Pheebs !,joy
81,11,Phoebe,Fine !,anger
81,12,Monica,"Phoebe , what the matter ?",neutral
81,13,Phoebe,"Nothing , I am sorry , I am just , I am out of sorts .",sadness
81,14,Customer,"Hey , can we get some cappuccino over here ?",neutral
81,15,Rachel,"Oh , right , that is me !",surprise
81,16,Joey,"Hey , Chandler , that table place closes at 7 , come on .",neutral
81,17,Chandler,Fine .,neutral
81,18,Monica,"Phoebe , what is it ?",neutral
81,19,Phoebe,"All right , you know Paolo ?",neutral
81,20,Ross,"I am familiar with his work , yes ...",neutral
81,21,Phoebe,"Well , he made a move on me .",anger
81,22,Joey,"Whoa , store will be open tomorrow !",surprise
81,23,Chandler,"More coffee over here , please !",neutral
82,1,Phoebe,"Well , he came in for a massage , and everything was fine until ...",neutral
82,2,Joey and Chandler,Ooooohh !,surprise
82,3,Ross,My God .,surprise
82,4,Monica,Are you sure ?,surprise
82,5,Phoebe,"Oh yeah , I am sure .",neutral
82,6,Phoebe,And all of a sudden his hands were not the problem anymore .,neutral
82,7,Monica,Was it ... ?,surprise
82,8,Phoebe,"Oh , boy scouts could have camped under there .",neutral
82,9,Guys,Oooooo ...,disgust
82,10,Rachel,""" Ooo , "" what ?",surprise
82,11,Phoebe,Uma Thurman .,neutral
82,12,Monica,Oh !,surprise
82,13,Ross,The actress !,surprise
82,14,Ross,Thanks Rach .,joy
82,15,Chandler,So what are you gonna do ?,neutral
82,16,Ross,"You have to tell her ! You have to tell her ! It is your moral obligation , as a friend , as a woman , I think it is a feminist issue ! Guys ? Guys ?",anger
82,17,Chandler,"Oh , yeah , you have to tell her .",neutral
82,18,Joey,Feminist issue . That is where I went !,neutral
82,19,Phoebe,She is gonna hate me .,fear
82,20,Ross,"Yeah , well ...",neutral
83,1,Joey,"Will you pick one , just pick one ! Here , how about that one ?",anger
83,2,Chandler,That is patio furniture !,surprise
83,3,Joey,"So what , like people are gonna come in and think , "" Uh ... oh , I am outside again ? """,anger
83,4,Chandler,What about the birds ?,neutral
83,5,Joey,"I do not know , birds just do not say , "" Hello , sit here , eat something . """,neutral
83,6,Chandler,You pick one .,neutral
83,7,Joey,"All right , how about the ladybugs ?",neutral
83,8,Chandler,"Oh , so , forget about the birds , but big red insects suggest fine dining !",anger
83,9,Joey,"Fine , you want to get the birds , get the birds !",anger
83,10,Chandler,"Not like that , I will not !",sadness
83,11,Chandler,Kip would have liked the birds !,sadness
